t,frame,hx,hy,hz,hqw,hqx,hqy,hqz,b,rx,ry,rz,rqw,rqx,rqy,rqz,ax,ay,az,aqw,aqx,aqy,aqz,lag_x,lag_y,lag_z
17.2605,186,0.23524,0.22349,-0.25626,0.31032,0.92699,0.20982,-0.01902,0,0.25702,0.03862,0.41567,-0.31342,0.35844,0.81699,-0.32529,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.12,0.11,-0.18
17.2772,187,0.24459,0.21249,-0.25709,0.32593,0.91841,0.21583,0.06095,0,0.25702,0.03862,0.41567,-0.31341,0.35843,0.81699,-0.32531,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.12,0.11,-0.19
17.2940,188,0.25367,0.20103,-0.25779,0.33632,0.90413,0.22707,0.13369,0,0.25701,0.03862,0.41567,-0.31341,0.35842,0.81699,-0.32533,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.13,0.11,-0.18
17.3108,189,0.26319,0.19005,-0.25879,0.34775,0.88271,0.24766,0.19633,0,0.25700,0.03862,0.41566,-0.31341,0.35841,0.81699,-0.32535,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.14,0.11,-0.17
17.3274,190,0.28268,0.16834,-0.26104,0.38700,0.82047,0.28566,0.30897,0,0.25700,0.03861,0.41565,-0.31342,0.35840,0.81698,-0.32537,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.14,0.12,-0.17
17.3442,191,0.29120,0.15833,-0.26088,0.40711,0.78573,0.28187,0.37073,0,0.25699,0.03861,0.41564,-0.31342,0.35840,0.81697,-0.32537,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.15,0.12,-0.16
17.3610,192,0.29950,0.14882,-0.26162,0.42863,0.75067,0.27585,0.42034,0,0.25699,0.03860,0.41564,-0.31342,0.35841,0.81697,-0.32537,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.15,0.12,-0.15
17.3778,193,0.30799,0.14063,-0.26268,0.45247,0.71873,0.26954,0.45393,0,0.25699,0.03861,0.41564,-0.31342,0.35841,0.81697,-0.32537,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.15,0.12,-0.15
17.3945,194,0.31572,0.13193,-0.26449,0.47801,0.69250,0.26039,0.47344,0,0.25699,0.03861,0.41563,-0.31341,0.35841,0.81698,-0.32537,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.15,0.12,-0.15
17.4112,195,0.32767,0.11591,-0.27062,0.53363,0.64696,0.24626,0.48584,0,0.25699,0.03861,0.41563,-0.31340,0.35841,0.81698,-0.32537,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.15,0.12,-0.15
17.4279,196,0.33235,0.10886,-0.27574,0.55225,0.62952,0.24192,0.49011,0,0.25698,0.03861,0.41563,-0.31340,0.35840,0.81698,-0.32537,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.15,0.11,-0.15
17.4447,197,0.33602,0.10039,-0.28196,0.56537,0.61650,0.23658,0.49427,0,0.25698,0.03861,0.41563,-0.31340,0.35840,0.81698,-0.32537,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.15,0.12,-0.14
17.4614,198,0.33876,0.09260,-0.28923,0.58277,0.59909,0.24239,0.49266,0,0.25698,0.03861,0.41562,-0.31340,0.35840,0.81698,-0.32538,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.15,0.12,-0.14
17.4781,199,0.34151,0.08540,-0.29723,0.60044,0.57760,0.24720,0.49471,0,0.25698,0.03861,0.41562,-0.31341,0.35840,0.81698,-0.32538,0.25714,0.03873,0.41548,-0.31340,0.35851,0.81689,-0.32547,0.16,0.12,-0.14
17.4953,200,0.34407,0.07178,-0.31481,0.61466,0.54379,0.26983,0.50366,1,0.25698,0.03861,0.41562,-0.31340,0.35840,0.81698,-0.32538,0.25698,0.03861,0.41562,-0.31340,0.35840,0.81698,-0.32538,-0.00,-0.00,0.00
17.5119,201,0.34412,0.06597,-0.32470,0.61810,0.53308,0.27867,0.50609,1,0.25698,0.03861,0.41562,-0.31340,0.35840,0.81698,-0.32538,0.25699,0.03871,0.41551,-0.31356,0.35772,0.81725,-0.32531,0.00,0.10,-0.12
17.5286,202,0.34310,0.06034,-0.33491,0.62948,0.52247,0.28254,0.50094,1,0.25697,0.03860,0.41564,-0.31337,0.35840,0.81699,-0.32537,0.25700,0.03880,0.41539,-0.31433,0.35696,0.81747,-0.32483,0.03,0.20,-0.25
17.5453,203,0.34094,0.05526,-0.34527,0.64199,0.51237,0.28597,0.49351,1,0.25695,0.03859,0.41565,-0.31340,0.35832,0.81703,-0.32535,0.25703,0.03889,0.41528,-0.31542,0.35632,0.81765,-0.32404,0.08,0.31,-0.37
17.5621,204,0.33712,0.05053,-0.35587,0.64440,0.51121,0.29029,0.48902,1,0.25693,0.03860,0.41563,-0.31349,0.35813,0.81711,-0.32525,0.25706,0.03898,0.41516,-0.31592,0.35583,0.81812,-0.32290,0.13,0.38,-0.47
17.5788,205,0.32740,0.04249,-0.37701,0.64280,0.52335,0.29875,0.47293,1,0.25691,0.03864,0.41560,-0.31370,0.35782,0.81724,-0.32507,0.25711,0.03907,0.41505,-0.31591,0.35588,0.81855,-0.32175,0.20,0.43,-0.55
17.5955,206,0.32080,0.04045,-0.38772,0.64238,0.53900,0.29968,0.45500,1,0.25690,0.03870,0.41556,-0.31408,0.35740,0.81741,-0.32475,0.25716,0.03915,0.41494,-0.31566,0.35661,0.81876,-0.32066,0.26,0.46,-0.62
17.6123,207,0.31333,0.03931,-0.39772,0.63688,0.56376,0.29851,0.43296,1,0.25688,0.03877,0.41549,-0.31453,0.35696,0.81762,-0.32427,0.25722,0.03923,0.41482,-0.31513,0.35773,0.81880,-0.31982,0.33,0.47,-0.67
17.6290,208,0.30485,0.03849,-0.40653,0.63163,0.59341,0.29398,0.40309,1,0.25690,0.03885,0.41540,-0.31496,0.35661,0.81787,-0.32359,0.25727,0.03931,0.41471,-0.31471,0.35888,0.81879,-0.31896,0.37,0.46,-0.69
17.6457,209,0.29597,0.03898,-0.41431,0.63335,0.62096,0.28903,0.36019,1,0.25696,0.03893,0.41530,-0.31521,0.35651,0.81813,-0.32282,0.25732,0.03940,0.41459,-0.31462,0.35995,0.81877,-0.31791,0.35,0.46,-0.71
17.6626,210,0.27609,0.04153,-0.42611,0.63607,0.67032,0.28414,0.25565,1,0.25706,0.03902,0.41519,-0.31529,0.35669,0.81837,-0.32193,0.25737,0.03948,0.41448,-0.31459,0.36090,0.81881,-0.31675,0.31,0.46,-0.72
17.6793,211,0.26592,0.04416,-0.43108,0.62662,0.69572,0.28277,0.20825,1,0.25715,0.03910,0.41510,-0.31524,0.35717,0.81853,-0.32105,0.25740,0.03955,0.41435,-0.31430,0.36186,0.81893,-0.31564,0.25,0.46,-0.75
17.6960,212,0.25545,0.04817,-0.43477,0.61262,0.72192,0.27636,0.16478,1,0.25722,0.03917,0.41502,-0.31515,0.35779,0.81862,-0.32020,0.25743,0.03963,0.41422,-0.31389,0.36291,0.81900,-0.31465,0.20,0.46,-0.79
17.7128,213,0.24559,0.05366,-0.43816,0.59773,0.74689,0.26458,0.12191,1,0.25729,0.03927,0.41493,-0.31502,0.35858,0.81870,-0.31926,0.25745,0.03970,0.41409,-0.31348,0.36404,0.81900,-0.31375,0.15,0.43,-0.83
17.7296,214,0.23547,0.05939,-0.44024,0.58149,0.77144,0.24504,0.08187,1,0.25734,0.03938,0.41482,-0.31485,0.35944,0.81876,-0.31830,0.25746,0.03977,0.41396,-0.31304,0.36526,0.81891,-0.31302,0.11,0.40,-0.85
17.7463,215,0.21654,0.07182,-0.44098,0.56983,0.79373,0.21230,-0.01450,1,0.25740,0.03947,0.41469,-0.31462,0.36037,0.81881,-0.31732,0.25747,0.03985,0.41383,-0.31308,0.36643,0.81872,-0.31209,0.08,0.38,-0.85
17.7630,216,0.20757,0.07807,-0.43966,0.56176,0.80021,0.20102,-0.06069,1,0.25744,0.03955,0.41455,-0.31436,0.36131,0.81885,-0.31642,0.25747,0.03992,0.41370,-0.31315,0.36751,0.81861,-0.31106,0.03,0.37,-0.85
17.7797,217,0.19931,0.08513,-0.43848,0.54985,0.80660,0.19380,-0.09746,1,0.25747,0.03963,0.41442,-0.31406,0.36234,0.81887,-0.31548,0.25746,0.03999,0.41357,-0.31306,0.36853,0.81859,-0.30997,-0.01,0.36,-0.85
17.7965,218,0.19138,0.09178,-0.43690,0.53552,0.81497,0.18450,-0.12245,1,0.25749,0.03971,0.41429,-0.31381,0.36338,0.81887,-0.31453,0.25745,0.04006,0.41344,-0.31263,0.36961,0.81863,-0.30902,-0.04,0.35,-0.86
17.8132,219,0.18415,0.09940,-0.43479,0.51929,0.82469,0.17405,-0.14116,1,0.25749,0.03979,0.41418,-0.31359,0.36446,0.81884,-0.31358,0.25743,0.04013,0.41331,-0.31194,0.37068,0.81871,-0.30823,-0.06,0.35,-0.87
17.8300,220,0.17028,0.11536,-0.42948,0.48302,0.84433,0.15314,-0.17419,1,0.25748,0.03987,0.41407,-0.31339,0.36552,0.81880,-0.31265,0.25743,0.04021,0.41318,-0.31113,0.37169,0.81884,-0.30748,-0.06,0.34,-0.89
17.8467,221,0.16395,0.12358,-0.42599,0.46609,0.85061,0.14420,-0.19603,1,0.25747,0.03995,0.41394,-0.31317,0.36665,0.81875,-0.31167,0.25741,0.04028,0.41305,-0.31060,0.37274,0.81891,-0.30655,-0.06,0.33,-0.89
17.8634,222,0.15812,0.13109,-0.42164,0.45183,0.85380,0.13727,-0.21916,1,0.25745,0.03999,0.41381,-0.31286,0.36778,0.81873,-0.31071,0.25738,0.04036,0.41292,-0.31028,0.37380,0.81893,-0.30554,-0.07,0.37,-0.89
17.8800,223,0.15256,0.13887,-0.41698,0.43542,0.85649,0.13311,-0.24315,1,0.25746,0.04003,0.41368,-0.31249,0.36884,0.81873,-0.30982,0.25736,0.04044,0.41279,-0.30997,0.37475,0.81903,-0.30442,-0.10,0.40,-0.89
17.8967,224,0.14725,0.14647,-0.41201,0.41706,0.86007,0.12895,-0.26402,1,0.25746,0.04008,0.41354,-0.31207,0.36994,0.81875,-0.30888,0.25733,0.04051,0.41267,-0.30951,0.37564,0.81920,-0.30332,-0.13,0.43,-0.87
17.9134,225,0.13891,0.16063,-0.40135,0.37949,0.86929,0.12303,-0.29187,1,0.25746,0.04015,0.41340,-0.31162,0.37098,0.81880,-0.30794,0.25731,0.04059,0.41254,-0.30881,0.37638,0.81952,-0.30226,-0.15,0.44,-0.86
17.9302,226,0.13543,0.16760,-0.39589,0.36031,0.87436,0.11949,-0.30231,1,0.25746,0.04023,0.41326,-0.31117,0.37200,0.81887,-0.30697,0.25727,0.04067,0.41242,-0.30796,0.37703,0.81990,-0.30129,-0.19,0.43,-0.84
17.9470,227,0.13240,0.17426,-0.39014,0.34148,0.87919,0.11516,-0.31171,1,0.25745,0.04032,0.41314,-0.31074,0.37293,0.81897,-0.30604,0.25724,0.04074,0.41229,-0.30705,0.37770,0.82027,-0.30037,-0.21,0.42,-0.85
17.9637,228,0.12975,0.18106,-0.38410,0.32372,0.88239,0.11230,-0.32247,1,0.25743,0.04041,0.41302,-0.31023,0.37389,0.81910,-0.30503,0.25720,0.04082,0.41217,-0.30628,0.37839,0.82062,-0.29934,-0.23,0.40,-0.85
17.9804,229,0.12767,0.18771,-0.37739,0.30659,0.88439,0.11006,-0.33429,1,0.25741,0.04051,0.41289,-0.30965,0.37476,0.81929,-0.30402,0.25717,0.04090,0.41205,-0.30562,0.37911,0.82092,-0.29825,-0.24,0.39,-0.85
17.9973,230,0.12452,0.20098,-0.36344,0.27254,0.88587,0.11057,-0.35879,1,0.25739,0.04058,0.41278,-0.30898,0.37559,0.81954,-0.30300,0.25713,0.04098,0.41192,-0.30509,0.37976,0.82126,-0.29705,-0.25,0.39,-0.85
18.0140,231,0.12331,0.20715,-0.35593,0.25460,0.88668,0.10940,-0.37016,1,0.25736,0.04067,0.41267,-0.30831,0.37634,0.81981,-0.30202,0.25710,0.04105,0.41180,-0.30445,0.38042,0.82160,-0.29591,-0.26,0.39,-0.87
18.0306,232,0.12246,0.21284,-0.34844,0.23706,0.88680,0.10843,-0.38162,1,0.25732,0.04076,0.41256,-0.30761,0.37710,0.82012,-0.30095,0.25706,0.04113,0.41168,-0.30385,0.38110,0.82192,-0.29476,-0.26,0.37,-0.88
18.0474,233,0.12175,0.21817,-0.34087,0.22071,0.88653,0.10898,-0.39176,1,0.25728,0.04083,0.41245,-0.30690,0.37786,0.82043,-0.29989,0.25702,0.04121,0.41156,-0.30331,0.38169,0.82228,-0.29355,-0.26,0.37,-0.89
18.0641,234,0.12106,0.22301,-0.33334,0.20433,0.88667,0.11025,-0.39988,1,0.25723,0.04091,0.41232,-0.30625,0.37858,0.82074,-0.29878,0.25698,0.04128,0.41143,-0.30272,0.38216,0.82271,-0.29233,-0.26,0.38,-0.89
18.0809,235,0.12047,0.23241,-0.31818,0.17082,0.88713,0.11483,-0.41309,1,0.25719,0.04097,0.41218,-0.30566,0.37924,0.82104,-0.29773,0.25694,0.04136,0.41131,-0.30212,0.38250,0.82322,-0.29109,-0.25,0.39,-0.87
18.0975,236,0.12042,0.23679,-0.31037,0.15498,0.88616,0.11833,-0.42035,1,0.25716,0.04105,0.41203,-0.30504,0.37991,0.82138,-0.29658,0.25690,0.04144,0.41119,-0.30166,0.38285,0.82368,-0.28979,-0.26,0.39,-0.85
18.1143,237,0.12065,0.24074,-0.30250,0.13863,0.88403,0.12203,-0.42940,1,0.25713,0.04114,0.41190,-0.30442,0.38052,0.82175,-0.29541,0.25686,0.04151,0.41106,-0.30128,0.38330,0.82408,-0.28847,-0.27,0.37,-0.83
18.1310,238,0.12112,0.24457,-0.29484,0.12291,0.88102,0.12944,-0.43812,1,0.25709,0.04123,0.41178,-0.30384,0.38106,0.82211,-0.29430,0.25681,0.04159,0.41094,-0.30113,0.38358,0.82449,-0.28706,-0.28,0.36,-0.84
18.1477,239,0.12166,0.24791,-0.28722,0.10976,0.87823,0.13719,-0.44480,1,0.25705,0.04132,0.41167,-0.30325,0.38158,0.82252,-0.29307,0.25677,0.04166,0.41082,-0.30107,0.38376,0.82492,-0.28564,-0.27,0.34,-0.86
18.1644,240,0.12307,0.25363,-0.27192,0.08306,0.87684,0.14558,-0.45063,1,0.25700,0.04141,0.41156,-0.30274,0.38206,0.82294,-0.29181,0.25674,0.04173,0.41069,-0.30061,0.38380,0.82552,-0.28434,-0.26,0.32,-0.87
18.1812,241,0.12369,0.25593,-0.26389,0.06909,0.87559,0.14908,-0.45425,1,0.25695,0.04149,0.41144,-0.30231,0.38249,0.82336,-0.29051,0.25670,0.04180,0.41056,-0.30011,0.38394,0.82608,-0.28305,-0.25,0.31,-0.87
18.1979,242,0.12441,0.25794,-0.25575,0.05449,0.87268,0.15632,-0.45938,1,0.25691,0.04156,0.41131,-0.30197,0.38283,0.82377,-0.28925,0.25666,0.04187,0.41044,-0.29993,0.38405,0.82657,-0.28165,-0.25,0.31,-0.88
18.2147,243,0.12514,0.25949,-0.24760,0.03953,0.86868,0.16663,-0.46483,1,0.25686,0.04162,0.41118,-0.30162,0.38313,0.82422,-0.28792,0.25662,0.04194,0.41031,-0.29993,0.38409,0.82704,-0.28022,-0.24,0.32,-0.87
18.2313,244,0.12568,0.26072,-0.23984,0.02464,0.86457,0.17839,-0.46913,1,0.25684,0.04167,0.41104,-0.30128,0.38338,0.82470,-0.28657,0.25658,0.04200,0.41018,-0.30001,0.38402,0.82752,-0.27881,-0.25,0.33,-0.86
18.2480,245,0.12666,0.26240,-0.22539,-0.00125,0.85736,0.19825,-0.47500,1,0.25682,0.04173,0.41091,-0.30098,0.38356,0.82517,-0.28527,0.25655,0.04207,0.41005,-0.30006,0.38391,0.82802,-0.27740,-0.27,0.34,-0.86
18.2648,246,0.12676,0.26274,-0.21857,-0.01242,0.85369,0.20583,-0.47822,1,0.25678,0.04180,0.41079,-0.30071,0.38370,0.82568,-0.28390,0.25651,0.04213,0.40992,-0.30006,0.38391,0.82850,-0.27598,-0.27,0.33,-0.88
18.2816,247,0.12666,0.26290,-0.21201,-0.02396,0.84896,0.21379,-0.48268,1,0.25673,0.04189,0.41069,-0.30051,0.38379,0.82619,-0.28252,0.25647,0.04219,0.40978,-0.30009,0.38401,0.82892,-0.27454,-0.25,0.29,-0.91
18.2983,248,0.12641,0.26286,-0.20558,-0.03519,0.84337,0.22275,-0.48771,1,0.25667,0.04199,0.41058,-0.30037,0.38384,0.82670,-0.28111,0.25643,0.04224,0.40965,-0.30022,0.38415,0.82928,-0.27310,-0.24,0.26,-0.94
18.3150,249,0.12600,0.26248,-0.19945,-0.04596,0.83706,0.23505,-0.49191,1,0.25662,0.04205,0.41047,-0.30029,0.38387,0.82716,-0.27978,0.25640,0.04230,0.40951,-0.30057,0.38415,0.82962,-0.27168,-0.22,0.25,-0.96
18.3317,250,0.12473,0.26119,-0.18893,-0.06311,0.82951,0.25682,-0.49191,1,0.25656,0.04211,0.41034,-0.30025,0.38391,0.82764,-0.27834,0.25636,0.04235,0.40938,-0.30098,0.38379,0.83008,-0.27036,-0.21,0.24,-0.96
18.3486,251,0.12368,0.26016,-0.18485,-0.06761,0.82898,0.26416,-0.48831,1,0.25652,0.04216,0.41020,-0.30028,0.38395,0.82810,-0.27689,0.25632,0.04240,0.40924,-0.30147,0.38288,0.83062,-0.26942,-0.20,0.24,-0.96
18.3652,252,0.12280,0.25848,-0.18186,-0.07091,0.83020,0.26875,-0.48323,1,0.25648,0.04220,0.41005,-0.30037,0.38397,0.82854,-0.27545,0.25629,0.04245,0.40910,-0.30174,0.38164,0.83125,-0.26892,-0.20,0.24,-0.95
18.3819,253,0.12156,0.25696,-0.17949,-0.07515,0.83022,0.27426,-0.47944,1,0.25644,0.04225,0.40992,-0.30054,0.38389,0.82895,-0.27412,0.25625,0.04249,0.40897,-0.30207,0.38062,0.83188,-0.26807,-0.19,0.24,-0.95
18.3987,254,0.12049,0.25505,-0.17810,-0.07781,0.83019,0.27934,-0.47612,1,0.25640,0.04231,0.40978,-0.30079,0.38364,0.82942,-0.27278,0.25621,0.04254,0.40883,-0.30259,0.37958,0.83241,-0.26730,-0.18,0.23,-0.95
18.4154,255,0.11794,0.25057,-0.17733,-0.07576,0.82576,0.29113,-0.47710,1,0.25636,0.04235,0.40965,-0.30107,0.38319,0.82992,-0.27159,0.25618,0.04259,0.40869,-0.30351,0.37905,0.83258,-0.26649,-0.18,0.24,-0.96
18.4323,256,0.11639,0.24817,-0.17834,-0.07022,0.82317,0.29610,-0.47936,1,0.25633,0.04239,0.40952,-0.30139,0.38255,0.83044,-0.27052,0.25614,0.04263,0.40855,-0.30465,0.37900,0.83234,-0.26603,-0.18,0.25,-0.97
18.4489,257,0.11474,0.24559,-0.17969,-0.06157,0.82163,0.29987,-0.48084,1,0.25629,0.04242,0.40940,-0.30175,0.38186,0.83093,-0.26961,0.25611,0.04268,0.40841,-0.30586,0.37921,0.83175,-0.26617,-0.18,0.26,-0.98
18.4656,258,0.11291,0.24285,-0.18191,-0.05094,0.82099,0.30260,-0.48147,1,0.25625,0.04248,0.40925,-0.30226,0.38109,0.83139,-0.26869,0.25607,0.04272,0.40827,-0.30698,0.37944,0.83102,-0.26681,-0.17,0.25,-0.98
18.4824,259,0.10930,0.23715,-0.18803,-0.03307,0.82281,0.30444,-0.47876,1,0.25618,0.04255,0.40911,-0.30288,0.38044,0.83172,-0.26790,0.25603,0.04277,0.40814,-0.30792,0.37943,0.83037,-0.26778,-0.15,0.22,-0.97
18.4991,260,0.10759,0.23403,-0.19266,-0.02359,0.82554,0.30271,-0.47570,1,0.25611,0.04262,0.40897,-0.30362,0.37997,0.83186,-0.26729,0.25600,0.04282,0.40800,-0.30847,0.37930,0.82981,-0.26905,-0.11,0.19,-0.97
18.5159,261,0.10577,0.23039,-0.19807,-0.01268,0.82826,0.29862,-0.47398,1,0.25605,0.04270,0.40879,-0.30447,0.37971,0.83180,-0.26688,0.25596,0.04287,0.40786,-0.30883,0.37945,0.82918,-0.27035,-0.09,0.16,-0.93
18.5326,262,0.10410,0.22688,-0.20399,-0.00187,0.82949,0.29758,-0.47264,1,0.25597,0.04271,0.40863,-0.30539,0.37949,0.83157,-0.26685,0.25592,0.04292,0.40773,-0.30957,0.37956,0.82850,-0.27146,-0.04,0.21,-0.91
18.5493,263,0.10267,0.22312,-0.21079,0.01290,0.82809,0.29906,-0.47400,1,0.25589,0.04270,0.40850,-0.30626,0.37946,0.83116,-0.26719,0.25589,0.04297,0.40759,-0.31057,0.37990,0.82773,-0.27219,0.00,0.27,-0.90
18.5660,264,0.10127,0.21478,-0.22442,0.04397,0.82349,0.29880,-0.48027,1,0.25581,0.04272,0.40835,-0.30706,0.37950,0.83066,-0.26775,0.25584,0.04302,0.40746,-0.31147,0.38044,0.82691,-0.27289,0.04,0.30,-0.90
18.5827,265,0.10057,0.21060,-0.23149,0.05936,0.82189,0.29492,-0.48374,1,0.25576,0.04270,0.40819,-0.30784,0.37957,0.83008,-0.26855,0.25580,0.04307,0.40732,-0.31208,0.38112,0.82609,-0.27375,0.04,0.37,-0.87
18.5994,266,0.09994,0.20636,-0.23866,0.07670,0.81976,0.29072,-0.48743,1,0.25573,0.04271,0.40805,-0.30858,0.37966,0.82948,-0.26943,0.25576,0.04312,0.40719,-0.31270,0.38178,0.82526,-0.27461,0.02,0.41,-0.86
18.6161,267,0.09916,0.20177,-0.24558,0.09313,0.81640,0.28814,-0.49172,1,0.25571,0.04276,0.40792,-0.30928,0.37983,0.82887,-0.27028,0.25571,0.04318,0.40706,-0.31345,0.38247,0.82442,-0.27533,-0.00,0.42,-0.87
18.6329,268,0.09872,0.19696,-0.25173,0.10785,0.81424,0.28488,-0.49419,1,0.25568,0.04283,0.40781,-0.31002,0.38013,0.82816,-0.27117,0.25566,0.04323,0.40692,-0.31411,0.38309,0.82359,-0.27619,-0.02,0.40,-0.89
18.6496,269,0.09732,0.18755,-0.26172,0.12819,0.81690,0.27945,-0.48800,1,0.25565,0.04290,0.40771,-0.31075,0.38056,0.82740,-0.27205,0.25561,0.04328,0.40680,-0.31456,0.38316,0.82296,-0.27746,-0.04,0.38,-0.91
18.6664,270,0.09617,0.18363,-0.26639,0.14026,0.81906,0.27750,-0.48214,1,0.25563,0.04295,0.40760,-0.31147,0.38106,0.82662,-0.27292,0.25556,0.04334,0.40667,-0.31505,0.38295,0.82243,-0.27876,-0.07,0.39,-0.93
18.6831,271,0.09493,0.17941,-0.27072,0.15352,0.82017,0.27547,-0.47735,1,0.25559,0.04301,0.40746,-0.31218,0.38156,0.82583,-0.27380,0.25550,0.04340,0.40654,-0.31562,0.38288,0.82182,-0.28000,-0.09,0.39,-0.93
18.6998,272,0.09374,0.17470,-0.27490,0.16602,0.82012,0.27323,-0.47454,1,0.25553,0.04307,0.40733,-0.31283,0.38199,0.82509,-0.27468,0.25545,0.04346,0.40641,-0.31625,0.38300,0.82112,-0.28117,-0.09,0.38,-0.92
18.7166,273,0.09264,0.16975,-0.27829,0.17559,0.81830,0.27323,-0.47423,1,0.25546,0.04316,0.40719,-0.31350,0.38234,0.82434,-0.27568,0.25539,0.04352,0.40629,-0.31719,0.38325,0.82035,-0.28201,-0.07,0.35,-0.91
18.7335,274,0.08926,0.16042,-0.28454,0.19329,0.81052,0.28072,-0.47634,1,0.25542,0.04322,0.40706,-0.31410,0.38258,0.82362,-0.27679,0.25533,0.04358,0.40616,-0.31849,0.38339,0.81968,-0.28232,-0.09,0.36,-0.90
18.7501,275,0.08659,0.15615,-0.28724,0.20641,0.80770,0.28230,-0.47468,1,0.25538,0.04326,0.40692,-0.31470,0.38275,0.82294,-0.27793,0.25527,0.04364,0.40604,-0.31952,0.38347,0.81896,-0.28313,-0.11,0.38,-0.88
18.7668,276,0.08376,0.15182,-0.28967,0.22291,0.80635,0.28143,-0.47000,1,0.25534,0.04334,0.40679,-0.31535,0.38289,0.82228,-0.27893,0.25521,0.04370,0.40592,-0.32030,0.38348,0.81827,-0.28422,-0.13,0.36,-0.88
18.7837,277,0.08093,0.14726,-0.29225,0.24042,0.80580,0.28003,-0.46311,1,0.25529,0.04343,0.40667,-0.31612,0.38302,0.82159,-0.27992,0.25515,0.04376,0.40579,-0.32098,0.38340,0.81764,-0.28539,-0.14,0.34,-0.87
18.8004,278,0.07789,0.14243,-0.29536,0.25821,0.80566,0.27815,-0.45483,1,0.25524,0.04349,0.40655,-0.31696,0.38314,0.82089,-0.28087,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,-0.14,0.33,-0.87
18.8168,279,0.07184,0.13077,-0.30213,0.29592,0.80785,0.27605,-0.42849,0,0.25518,0.04356,0.40642,-0.31780,0.38323,0.82023,-0.28172,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,-0.09,0.27,-0.74
18.8335,280,0.06927,0.12393,-0.30655,0.31370,0.80814,0.27385,-0.41654,0,0.25512,0.04361,0.40628,-0.31868,0.38332,0.81952,-0.28266,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,-0.03,0.22,-0.61
18.8502,281,0.06662,0.11747,-0.31161,0.32980,0.80685,0.27558,-0.40531,0,0.25507,0.04365,0.40617,-0.31949,0.38337,0.81886,-0.28358,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.02,0.18,-0.49
18.8669,282,0.06419,0.11069,-0.31646,0.34997,0.80434,0.27639,-0.39264,0,0.25505,0.04368,0.40608,-0.32012,0.38337,0.81835,-0.28435,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.14,-0.41
18.8837,283,0.06248,0.10466,-0.32153,0.37114,0.80317,0.27540,-0.37593,0,0.25505,0.04370,0.40599,-0.32063,0.38336,0.81793,-0.28500,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.05,0.12,-0.31
18.9004,284,0.06011,0.09248,-0.33188,0.41832,0.80143,0.26055,-0.33887,0,0.25506,0.04373,0.40591,-0.32097,0.38333,0.81764,-0.28548,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.03,0.10,-0.24
18.9171,285,0.06004,0.08656,-0.33713,0.44469,0.79804,0.24944,-0.32119,0,0.25509,0.04375,0.40587,-0.32118,0.38332,0.81746,-0.28579,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,0.01,0.08,-0.20
18.9339,286,0.06070,0.08027,-0.34235,0.47036,0.79349,0.23713,-0.30481,0,0.25511,0.04376,0.40587,-0.32134,0.38330,0.81732,-0.28602,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,-0.02,0.07,-0.20
18.9506,287,0.06205,0.07373,-0.34796,0.49565,0.78589,0.22792,-0.29114,0,0.25512,0.04375,0.40588,-0.32144,0.38330,0.81722,-0.28619,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,-0.03,0.07,-0.21
18.9673,288,0.06434,0.06699,-0.35377,0.52026,0.77612,0.22157,-0.27908,0,0.25512,0.04375,0.40588,-0.32152,0.38328,0.81717,-0.28629,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,-0.03,0.08,-0.21
18.9841,289,0.07149,0.05338,-0.36575,0.56787,0.75478,0.20771,-0.25435,0,0.25511,0.04376,0.40588,-0.32156,0.38328,0.81713,-0.28634,0.25509,0.04383,0.40567,-0.32159,0.38327,0.81703,-0.28661,-0.01,0.07,-0.21
